2011-05-18,1
2011-05-19,0
2011-05-20,0
2011-05-21,0
2011-05-22,0
2011-05-23,1
2011-05-24,0
2011-05-25,0
2011-05-26,0
2011-05-27,0
2011-05-28,0
2011-05-29,1
2011-05-30,1
2011-05-31,0
2011-06-01,1
2011-06-02,0
2011-06-03,0
2011-06-04,0
2011-06-05,1
2011-06-06,1
2011-06-07,0
2011-06-08,0
2011-06-09,0
2011-06-10,0
2011-06-11,1
2011-06-12,0
2011-06-13,0
2011-06-14,0
2011-06-15,0
2011-06-16,2
2011-06-17,0
2011-06-18,0
2011-06-19,0
2011-06-20,1
2011-06-21,1
2011-06-22,0
2011-06-23,0
2011-06-24,0
2011-06-25,3
2011-06-26,1
2011-06-27,0
2011-06-28,0
2011-06-29,0
2011-06-30,2
2011-07-01,1
2011-07-02,0
2011-07-03,0
2011-07-04,1
2011-07-05,1
2011-07-06,1
2011-07-07,0
2011-07-08,0
2011-07-09,0
2011-07-10,0
2011-07-11,0
2011-07-12,0
2011-07-13,0
2011-07-14,0
2011-07-15,1
2011-07-16,1
2011-07-17,0
2011-07-18,30386
2011-07-19,59588
2011-07-20,62027
2011-07-21,61456
2011-07-22,60515
2011-07-23,50294
2011-07-24,48696
2011-07-25,63003
2011-07-26,54043
2011-07-27,0
2011-07-28,0
2011-07-29,35795
2011-07-30,36912
2011-07-31,21705
2011-08-01,52298
2011-08-02,57179
2011-08-03,59585
2011-08-04,59606
2011-08-05,55905
2011-08-06,1001
2011-08-07,29
2011-08-08,1
2011-08-09,2
2011-08-10,0
2011-08-11,0
2011-08-12,0
2011-08-13,0
2011-08-14,1
2011-08-15,1
2011-08-16,0
2011-08-17,1
2011-08-18,0
2011-08-19,0
2011-08-20,1
2011-08-21,0
2011-08-22,1
2011-08-23,0
2011-08-24,1
2011-08-25,1
2011-08-26,1
2011-08-27,0
2011-08-28,1
2011-08-29,1
2011-08-30,2
2011-08-31,1
2011-09-01,1
2011-09-02,0
2011-09-03,1
2011-09-04,0
2011-09-05,1
2011-09-06,1
2011-09-07,0
2011-09-08,0
2011-09-09,0
2011-09-10,0
2011-09-11,1
2011-09-12,4
2011-09-13,3
2011-09-14,7
2011-09-15,5
2011-09-16,8
2011-09-17,5
2011-09-18,11
2011-09-19,11
2011-09-20,9
2011-09-21,9
2011-09-22,18
2011-09-23,42
2011-09-24,37
2011-09-25,67
2011-09-26,65
2011-09-27,51
2011-09-28,58
2011-09-29,86
2011-09-30,85
2011-10-01,90
2011-10-02,65
2011-10-03,71
2011-10-04,51
2011-10-05,40
2011-10-06,85
2011-10-07,100
2011-10-08,93
2011-10-09,46
2011-10-10,51
2011-10-11,75
2011-10-12,39823
2011-10-13,53353
2011-10-14,50584
2011-10-15,45059
2011-10-16,41861
2011-10-17,50557
2011-10-18,47069
2011-10-19,50797
2011-10-20,43360
2011-10-21,41097
2011-10-22,37086
2011-10-23,43801
2011-10-24,27483
2011-10-25,27959
2011-10-26,48519
2011-10-27,31942
2011-10-28,41412
2011-10-29,40784
2011-10-30,42677
2011-10-31,44436
2011-11-01,48047
2011-11-02,44507
2011-11-03,44625
2011-11-04,48914
2011-11-05,37117
2011-11-06,50221
2011-11-07,47718
2011-11-08,28637
2011-11-09,42213
2011-11-10,52032
2011-11-11,55139
2011-11-12,44053
2011-11-13,40868
2011-11-14,46410
2011-11-15,52287
2011-11-16,27076
2011-11-17,27946
2011-11-18,37555
2011-11-19,33118
2011-11-20,35943
2011-11-21,43148
2011-11-22,45664
2011-11-23,49935
2011-11-24,51696
2011-11-25,41846
2011-11-26,42663
2011-11-27,42947
2011-11-28,44593
2011-11-29,48217
2011-11-30,49344
2011-12-01,40634
2011-12-02,46679
2011-12-03,39004
2011-12-04,42850
2011-12-05,51102
2011-12-06,47384
2011-12-07,44382
2011-12-08,43197
2011-12-09,44889
2011-12-10,50059
2011-12-11,48888
2011-12-12,53085
2011-12-13,41016
2011-12-14,38934
2011-12-15,51130
2011-12-16,51410
2011-12-17,39208
2011-12-18,47112
2011-12-19,56305
2011-12-20,56731
2011-12-21,55906
2011-12-22,55724
2011-12-23,51866
2011-12-24,42890
2011-12-25,38295
2011-12-26,51169
2011-12-27,37279
2011-12-28,29320
2011-12-29,54801
2011-12-30,53026
2011-12-31,3
