2011-05-18,1
2011-05-19,0
2011-05-20,0
2011-05-21,0
2011-05-22,0
2011-05-23,1
2011-05-24,0
2011-05-25,0
2011-05-26,0
2011-05-27,0
2011-05-28,0
2011-05-29,1
2011-05-30,1
2011-05-31,0
2011-06-01,1
2011-06-02,0
2011-06-03,0
2011-06-04,0
2011-06-05,1
2011-06-06,1
2011-06-07,0
2011-06-08,0
2011-06-09,0
2011-06-10,0
2011-06-11,1
2011-06-12,0
2011-06-13,0
2011-06-14,0
2011-06-15,0
2011-06-16,2
2011-06-17,0
2011-06-18,0
2011-06-19,0
2011-06-20,1
2011-06-21,1
2011-06-22,0
2011-06-23,0
2011-06-24,0
2011-06-25,3
2011-06-26,1
2011-06-27,0
2011-06-28,0
2011-06-29,0
2011-06-30,2
2011-07-01,1
2011-07-02,0
2011-07-03,0
2011-07-04,1
2011-07-05,1
2011-07-06,1
2011-07-07,0
2011-07-08,0
2011-07-09,0
2011-07-10,0
2011-07-11,0
2011-07-12,0
2011-07-13,0
2011-07-14,0
2011-07-15,1
2011-07-16,1
2011-07-17,0
2011-07-18,30386
2011-07-19,59588
2011-07-20,62027
2011-07-21,61456
2011-07-22,60515
2011-07-23,50294
2011-07-24,48696
2011-07-25,63003
2011-07-26,54043
2011-07-27,0
2011-07-28,0
2011-07-29,35795
2011-07-30,36912
2011-07-31,21705
2011-08-01,52298
2011-08-02,57179
2011-08-03,59585
2011-08-04,59606
2011-08-05,55905
2011-08-06,1001
2011-08-07,29
2011-08-08,1
2011-08-09,2
2011-08-10,0
2011-08-11,0
2011-08-12,0
2011-08-13,0
2011-08-14,1
2011-08-15,1
2011-08-16,0
2011-08-17,1
2011-08-18,0
2011-08-19,0
2011-08-20,1
2011-08-21,0
2011-08-22,1
2011-08-23,0
2011-08-24,1
2011-08-25,1
2011-08-26,1
2011-08-27,0
2011-08-28,1
2011-08-29,1
2011-08-30,2
2011-08-31,1
2011-09-01,1
2011-09-02,0
2011-09-03,1
2011-09-04,0
2011-09-05,1
2011-09-06,1
2011-09-07,0
2011-09-08,0
2011-09-09,0
2011-09-10,0
2011-09-11,1
2011-09-12,4
2011-09-13,3
2011-09-14,7
2011-09-15,5
2011-09-16,8
2011-09-17,5
2011-09-18,11
2011-09-19,11
2011-09-20,9
2011-09-21,9
2011-09-22,18
2011-09-23,42
2011-09-24,37
2011-09-25,67
2011-09-26,65
2011-09-27,51
2011-09-28,58
2011-09-29,86
2011-09-30,85
2011-10-01,90
2011-10-02,65
2011-10-03,71
2011-10-04,51
2011-10-05,40
2011-10-06,85
2011-10-07,100
2011-10-08,93
2011-10-09,46
2011-10-10,51
2011-10-11,75
2011-10-12,39823
2011-10-13,53353
2011-10-14,50584
2011-10-15,45059
2011-10-16,41861
2011-10-17,50557
2011-10-18,47069
2011-10-19,50797
2011-10-20,43360
2011-10-21,41097
2011-10-22,37086
2011-10-23,43801
2011-10-24,27483
2011-10-25,27959
2011-10-26,48519
2011-10-27,31942
2011-10-28,41412
2011-10-29,40784
2011-10-30,42677
2011-10-31,44436
2011-11-01,48047
2011-11-02,44507
2011-11-03,44625
2011-11-04,48914
2011-11-05,37117
2011-11-06,50221
2011-11-07,47718
2011-11-08,28637
2011-11-09,42213
2011-11-10,52032
2011-11-11,55139
2011-11-12,44053
2011-11-13,40868
2011-11-14,46410
2011-11-15,52287
2011-11-16,27076
2011-11-17,27946
2011-11-18,37555
2011-11-19,33118
2011-11-20,35943
2011-11-21,43148
2011-11-22,45664
2011-11-23,49935
2011-11-24,51696
2011-11-25,41846
2011-11-26,42663
2011-11-27,42947
2011-11-28,44593
2011-11-29,48217
2011-11-30,49344
2011-12-01,40634
2011-12-02,46679
2011-12-03,39004
2011-12-04,42850
2011-12-05,51102
2011-12-06,47384
2011-12-07,44382
2011-12-08,43197
2011-12-09,44889
2011-12-10,50059
2011-12-11,48888
2011-12-12,53085
2011-12-13,41016
2011-12-14,38934
2011-12-15,51130
2011-12-16,51410
2011-12-17,39208
2011-12-18,47112
2011-12-19,56305
2011-12-20,56731
2011-12-21,55906
2011-12-22,55724
2011-12-23,51866
2011-12-24,42890
2011-12-25,38295
2011-12-26,51169
2011-12-27,37279
2011-12-28,29320
2011-12-29,54801
2011-12-30,53026
2011-12-31,3
2012-01-01,43995
2012-01-02,58343
2012-01-03,57675
2012-01-04,48705
2012-01-05,56012
2012-01-06,57554
2012-01-07,52041
2012-01-08,53676
2012-01-09,60352
2012-01-10,60159
2012-01-11,54097
2012-01-12,54639
2012-01-13,57837
2012-01-14,21506
2012-01-15,5521
2012-01-16,50215
2012-01-17,57942
2012-01-18,61396
2012-01-19,57332
2012-01-20,59477
2012-01-21,50549
2012-01-22,50854
2012-01-23,59469
2012-01-24,60934
2012-01-25,62961
2012-01-26,58027
2012-01-27,59340
2012-01-28,51498
2012-01-29,56250
2012-01-30,59881
2012-01-31,59455
2012-02-01,59172
2012-02-02,57847
2012-02-03,57863
2012-02-04,50457
2012-02-05,53581
2012-02-06,56372
2012-02-07,54899
2012-02-08,52939
2012-02-09,32540
2012-02-10,1087
2012-02-11,984
2012-02-12,1620
2012-02-13,2224
2012-02-14,4343
2012-02-15,24146
2012-02-16,37738
2012-02-17,31721
2012-02-18,21073
2012-02-19,16656
2012-02-20,22717
2012-02-21,19100
2012-02-22,23528
2012-02-23,21612
2012-02-24,18344
2012-02-25,14231
2012-02-26,12600
2012-02-27,16651
2012-02-28,16143
2012-02-29,15429
2012-03-01,16697
2012-03-02,13553
2012-03-03,10631
2012-03-04,8620
2012-03-05,11841
2012-03-06,13263
2012-03-07,14451
2012-03-08,13236
2012-03-09,14586
2012-03-10,11009
2012-03-11,10578
2012-03-12,12098
2012-03-13,11326
2012-03-14,12405
2012-03-15,11778
2012-03-16,12028
2012-03-17,8912
2012-03-18,7830
2012-03-19,10920
2012-03-20,9931
2012-03-21,9962
2012-03-22,10125
2012-03-23,9651
2012-03-24,6667
2012-03-25,6301
2012-03-26,9880
2012-03-27,10777
2012-03-28,12226
2012-03-29,11113
2012-03-30,9012
2012-03-31,7415
2012-04-01,6069
2012-04-02,6936
2012-04-03,6787
2012-04-04,7565
2012-04-05,7931
2012-04-06,6901
2012-04-07,4697
2012-04-08,4316
2012-04-09,6262
2012-04-10,6688
2012-04-11,6688
2012-04-12,6597
2012-04-13,7735
2012-04-14,5135
2012-04-15,5066
2012-04-16,8673
2012-04-17,8175
2012-04-18,8738
2012-04-19,11040
2012-04-20,9762
2012-04-21,7702
2012-04-22,8309
2012-04-23,12265
2012-04-24,11086
2012-04-25,9375
2012-04-26,10153
2012-04-27,8968
2012-04-28,7100
2012-04-29,6389
2012-04-30,8869
2012-05-01,9671
2012-05-02,10474
2012-05-03,11070
2012-05-04,12568
2012-05-05,9546
2012-05-06,9793
2012-05-07,12783
2012-05-08,13948
2012-05-09,15714
2012-05-10,16385
2012-05-11,17100
2012-05-12,14018
2012-05-13,9933
2012-05-14,10222
2012-05-15,8515
2012-05-16,382
2012-05-17,436
2012-05-18,439
2012-05-19,418
2012-05-20,541
2012-05-21,549
2012-05-22,684
2012-05-23,747
2012-05-24,80019
2012-05-25,202124
2012-05-26,104533
2012-05-27,1163
2012-05-28,1561
2012-05-29,2064
2012-05-30,3575
2012-05-31,86255
2012-06-01,207358
2012-06-02,212999
2012-06-03,228300
2012-06-04,207214
2012-06-05,194939
2012-06-06,65363
2012-06-07,1877
2012-06-08,3956
2012-06-09,10880
2012-06-10,187507
2012-06-11,219653
2012-06-12,83414
2012-06-13,72639
2012-06-14,73983
2012-06-15,73529
2012-06-16,63044
2012-06-17,77682
2012-06-18,76011
2012-06-19,84567
2012-06-20,85080
2012-06-21,84976
2012-06-22,83124
2012-06-23,65055
2012-06-24,69616
2012-06-25,77824
2012-06-26,79392
2012-06-27,95663
2012-06-28,70530
2012-06-29,59129
2012-06-30,45183
2012-07-01,52902
2012-07-02,60986
2012-07-03,61014
2012-07-04,62244
2012-07-05,62222
2012-07-06,59689
2012-07-07,45851
2012-07-08,49113
2012-07-09,59075
2012-07-10,57677
2012-07-11,61120
2012-07-12,59483
2012-07-13,58475
2012-07-14,44211
2012-07-15,45406
2012-07-16,57518
2012-07-17,56019
2012-07-18,59816
2012-07-19,58953
2012-07-20,57718
2012-07-21,44312
2012-07-22,46886
2012-07-23,56101
2012-07-24,55382
2012-07-25,56504
2012-07-26,53498
2012-07-27,61796
2012-07-28,43963
2012-07-29,45439
2012-07-30,56584
2012-07-31,54424
2012-08-01,55548
2012-08-02,54966
2012-08-03,54674
2012-08-04,43155
2012-08-05,43839
2012-08-06,52739
2012-08-07,53972
2012-08-08,55751
2012-08-09,56465
2012-08-10,58217
2012-08-11,47626
2012-08-12,52741
2012-08-13,55885
2012-08-14,59047
2012-08-15,55286
2012-08-16,60697
2012-08-17,60226
2012-08-18,52071
2012-08-19,54152
2012-08-20,62468
2012-08-21,65261
2012-08-22,65646
2012-08-23,68212
2012-08-24,67560
2012-08-25,54195
2012-08-26,55823
2012-08-27,69752
2012-08-28,50608
2012-08-29,212
2012-08-30,276
2012-08-31,298
2012-09-01,298
2012-09-02,237
2012-09-03,293
2012-09-04,200
2012-09-05,246
2012-09-06,268
2012-09-07,304
2012-09-08,222
2012-09-09,206
2012-09-10,201
2012-09-11,171
2012-09-12,205
2012-09-13,232
2012-09-14,124
2012-09-15,175
2012-09-16,204
2012-09-17,160
2012-09-18,1413
2012-09-19,883
2012-09-20,50
2012-09-21,45
2012-09-22,43
2012-09-23,49
2012-09-24,49
2012-09-25,64
2012-09-26,61
2012-09-27,75
2012-09-28,53
2012-09-29,45
2012-09-30,40
2012-10-01,66
2012-10-02,65
2012-10-03,193
2012-10-04,227
2012-10-05,264
2012-10-06,269
2012-10-07,243
2012-10-08,225
2012-10-09,211
2012-10-10,269
2012-10-11,309
2012-10-12,13750
2012-10-13,12150
2012-10-14,9705
2012-10-15,405
2012-10-16,285
2012-10-17,2773
2012-10-18,114001
2012-10-19,2547
2012-10-20,2414
2012-10-21,10893
2012-10-22,65492
2012-10-23,69556
2012-10-24,70270
2012-10-25,67375
2012-10-26,60705
2012-10-27,58679
2012-10-28,35726
2012-10-29,62566
2012-10-30,206756
2012-10-31,169425
2012-11-01,60000
2012-11-02,63744
2012-11-03,63631
2012-11-04,67771
2012-11-05,66195
2012-11-06,59782
2012-11-07,92492
2012-11-08,112834
2012-11-09,72958
2012-11-10,162420
2012-11-11,223908
2012-11-12,203589
2012-11-13,213795
2012-11-14,237852
2012-11-15,187094
2012-11-16,160562
2012-11-17,205736
2012-11-18,214781
2012-11-19,62350
2012-11-20,90233
2012-11-21,230155
2012-11-22,199438
2012-11-23,118179
2012-11-24,42754
2012-11-25,58317
2012-11-26,142840
2012-11-27,150068
2012-11-28,149148
2012-11-29,140421
2012-11-30,144559
2012-12-01,143225
2012-12-02,167266
2012-12-03,153204
2012-12-04,152510
2012-12-05,153406
2012-12-06,147893
2012-12-07,145950
2012-12-08,147627
2012-12-09,164824
2012-12-10,137272
2012-12-11,155727
2012-12-12,153735
2012-12-13,154977
2012-12-14,141239
2012-12-15,46075
2012-12-16,49754
2012-12-17,55436
2012-12-18,54419
2012-12-19,53991
2012-12-20,53967
2012-12-21,54003
2012-12-22,45173
2012-12-23,45791
2012-12-24,49792
2012-12-25,41553
2012-12-26,49066
2012-12-27,47746
2012-12-28,51126
2012-12-29,48313
2012-12-30,46232
2012-12-31,47440
2013-01-01,64776
2013-01-02,181287
2013-01-03,145681
2013-01-04,152634
2013-01-05,164536
2013-01-06,185938
2013-01-07,51483
2013-01-08,158360
2013-01-09,164285
2013-01-10,145779
2013-01-11,20639
2013-01-12,14907
2013-01-13,193525
2013-01-14,169941
2013-01-15,77342
2013-01-16,48273
2013-01-17,42687
2013-01-18,47219
2013-01-19,45426
2013-01-20,186831
2013-01-21,48365
2013-01-22,48938
2013-01-23,54821
2013-01-24,154938
2013-01-25,157286
2013-01-26,48480
2013-01-27,47587
2013-01-28,166840
2013-01-29,156428
2013-01-30,163105
2013-01-31,46008
2013-02-01,47196
2013-02-02,157665
2013-02-03,200049
2013-02-04,64170
2013-02-05,16951
2013-02-06,158548
2013-02-07,147102
2013-02-08,60194
2013-02-09,40864
2013-02-10,181006
2013-02-11,185534
2013-02-12,178799
2013-02-13,53374
2013-02-14,159171
2013-02-15,168817
2013-02-16,170006
2013-02-17,217594
2013-02-18,174819
2013-02-19,174484
2013-02-20,173827
2013-02-21,165140
2013-02-22,179564
2013-02-23,172173
2013-02-24,182286
2013-02-25,182820
2013-02-26,170527
2013-02-27,167103
2013-02-28,155387
2013-03-01,155225
2013-03-02,169948
2013-03-03,188663
2013-03-04,167643
2013-03-05,171468
2013-03-06,145036
2013-03-07,162561
2013-03-08,161576
2013-03-09,177009
2013-03-10,190962
2013-03-11,162414
2013-03-12,47751
2013-03-13,61158
2013-03-14,187954
2013-03-15,186368
2013-03-16,118477
2013-03-17,212598
2013-03-18,227882
2013-03-19,232013
2013-03-20,239409
2013-03-21,228753
2013-03-22,232756
2013-03-23,209422
2013-03-24,206445
2013-03-25,222083
2013-03-26,223218
2013-03-27,238298
2013-03-28,219215
2013-03-29,215353
2013-03-30,204709
2013-03-31,208771
2013-04-01,244971
2013-04-02,195798
2013-04-03,214561
2013-04-04,198914
2013-04-05,189652
2013-04-06,182962
2013-04-07,217045
2013-04-08,206596
2013-04-09,199663
2013-04-10,198513
2013-04-11,192882
2013-04-12,179861
2013-04-13,176149
2013-04-14,196170
2013-04-15,194628
2013-04-16,179812
2013-04-17,187239
2013-04-18,172718
2013-04-19,165573
2013-04-20,169578
2013-04-21,213193
2013-04-22,182217
2013-04-23,179808
2013-04-24,200562
2013-04-25,197302
2013-04-26,183073
2013-04-27,199765
2013-04-28,218188
2013-04-29,215466
2013-04-30,195797
2013-05-01,205696
2013-05-02,200824
2013-05-03,82557
2013-05-04,103441
2013-05-05,189339
2013-05-06,146623
2013-05-07,197701
2013-05-08,113821
2013-05-09,204167
2013-05-10,183758
2013-05-11,203704
2013-05-12,202581
2013-05-13,185307
2013-05-14,183013
2013-05-15,217413
2013-05-16,165972
2013-05-17,175220
2013-05-18,170877
2013-05-19,216981
2013-05-20,151328
2013-05-21,162062
2013-05-22,58114
2013-05-23,50137
2013-05-24,47732
2013-05-25,42839
2013-05-26,49316
2013-05-27,52448
2013-05-28,121726
2013-05-29,1
2013-05-30,136207
2013-05-31,160587
2013-06-01,150154
2013-06-02,188177
2013-06-03,167147
2013-06-04,168614
2013-06-05,166901
2013-06-06,167328
2013-06-07,160176
2013-06-08,159618
2013-06-09,176130
2013-06-10,200673
2013-06-11,190940
2013-06-12,177592
2013-06-13,248503
2013-06-14,177949
2013-06-15,170786
2013-06-16,208826
2013-06-17,244189
2013-06-18,226758
2013-06-19,218444
2013-06-20,207234
2013-06-21,187485
2013-06-22,164981
2013-06-23,170723
2013-06-24,185469
2013-06-25,186726
2013-06-26,198698
2013-06-27,195011
2013-06-28,172763
2013-06-29,137706
2013-06-30,164196
2013-07-01,194298
2013-07-02,211210
2013-07-03,165458
2013-07-04,0
2013-07-05,0
2013-07-06,0
2013-07-07,0
2013-07-08,5
2013-07-09,586
2013-07-10,926
2013-07-11,847
2013-07-12,78566
2013-07-13,164210
2013-07-14,182315
2013-07-15,55859
2013-07-16,106468
2013-07-17,120744
2013-07-18,184871
2013-07-19,190291
2013-07-20,172065
2013-07-21,172510
2013-07-22,209416
2013-07-23,207603
2013-07-24,212026
2013-07-25,202515
2013-07-26,180762
2013-07-27,164889
2013-07-28,180639
2013-07-29,196391
2013-07-30,198200
2013-07-31,199797
2013-08-01,198220
2013-08-02,174747
2013-08-03,148259
2013-08-04,155428
2013-08-05,187666
2013-08-06,175386
2013-08-07,179426
2013-08-08,183879
2013-08-09,156530
2013-08-10,142483
2013-08-11,146745
2013-08-12,176082
2013-08-13,163949
2013-08-14,168020
2013-08-15,149041
2013-08-16,162628
2013-08-17,151952
2013-08-18,172551
2013-08-19,164342
2013-08-20,172248
2013-08-21,168124
2013-08-22,167505
2013-08-23,171058
2013-08-24,142067
2013-08-25,167639
2013-08-26,189615
2013-08-27,130651
2013-08-28,151334
2013-08-29,115025
2013-08-30,97449
2013-08-31,120135
2013-09-01,91988
2013-09-02,96413
2013-09-03,186048
2013-09-04,210884
2013-09-05,193055
2013-09-06,232830
2013-09-07,153071
2013-09-08,96105
2013-09-09,99842
2013-09-10,147127
2013-09-11,152481
2013-09-12,149467
2013-09-13,131462
2013-09-14,131466
2013-09-15,199351
2013-09-16,125557
2013-09-17,49946
2013-09-18,24903
2013-09-19,39869
2013-09-20,164102
2013-09-21,168772
2013-09-22,198600
2013-09-23,166584
2013-09-24,154270
2013-09-25,7825
